---,Name
81013,"NSLOCTEXT("""", ""ItemTable_81013_Name"", ""Hyena Head Trophy"")"
81014,"NSLOCTEXT("""", ""ItemTable_81014_Name"", ""Shaleback Head Trophy"")"
81015,"NSLOCTEXT("""", ""ItemTable_81015_Name"", ""Shaleback King Head Trophy"")"
81016,"NSLOCTEXT("""", ""ItemTable_81016_Name"", ""Demonic Shaleback Head Trophy"")"
81017,"NSLOCTEXT("""", ""ItemTable_81017_Name"", ""Undead Hyena Head Trophy"")"
81018,"NSLOCTEXT("""", ""ItemTable_81018_Name"", ""Skeletal Serpentman Head Trophy"")"
81019,"NSLOCTEXT("""", ""ItemTable_81019_Name"", ""Kingslayer Polearm"")"
81020,"NSLOCTEXT("""", ""ItemTable_81020_Name"", ""Kingslayer Daggers"")"
82001,"NSLOCTEXT("""", ""ItemTable_82001_Name"", ""White Rhino Head"")"
82002,"NSLOCTEXT("""", ""ItemTable_82002_Name"", ""Black Rhino Head"")"
82003,"NSLOCTEXT("""", ""ItemTable_82003_Name"", ""Rhino King Head"")"
82004,"NSLOCTEXT("""", ""ItemTable_82004_Name"", ""Grey Rhino Head"")"
82005,"NSLOCTEXT("""", ""ItemTable_82005_Name"", ""Gazelle Head"")"
82006,"NSLOCTEXT("""", ""ItemTable_82006_Name"", ""Kudo Head"")"
82007,"NSLOCTEXT("""", ""ItemTable_82007_Name"", ""Antelope Head"")"
82008,"NSLOCTEXT("""", ""ItemTable_82008_Name"", ""Rocknose Head"")"
82009,"NSLOCTEXT("""", ""ItemTable_82009_Name"", ""King Rocknose Head"")"
82010,"NSLOCTEXT("""", ""ItemTable_82010_Name"", ""Bat Demon Head"")"
82011,"NSLOCTEXT("""", ""ItemTable_82011_Name"", ""Crocodile Head"")"
82012,"NSLOCTEXT("""", ""ItemTable_82012_Name"", ""Hyena Head"")"
82013,"NSLOCTEXT("""", ""ItemTable_82013_Name"", ""Shaleback Head"")"
82014,"NSLOCTEXT("""", ""ItemTable_82014_Name"", ""Shaleback King Head"")"
82015,"NSLOCTEXT("""", ""ItemTable_82015_Name"", ""Demonic Shaleback Head"")"
82016,"NSLOCTEXT("""", ""ItemTable_82016_Name"", ""Undead Hyena Head"")"
82017,"NSLOCTEXT("""", ""ItemTable_82017_Name"", ""Skeletal Serpentman Head"")"
82018,"NSLOCTEXT("""", ""ItemTable_82018_Name"", ""Elk King Head"")"
82019,"NSLOCTEXT("""", ""ItemTable_82019_Name"", ""Black Bear Trophy"")"
82020,"NSLOCTEXT("""", ""ItemTable_82020_Name"", ""Black Bear Head"")"
82021,"NSLOCTEXT("""", ""ItemTable_82021_Name"", ""Deer Trophy"")"
82022,"NSLOCTEXT("""", ""ItemTable_82022_Name"", ""Deer Head"")"
82023,"NSLOCTEXT("""", ""ItemTable_82023_Name"", ""Mammoth Trophy"")"
82024,"NSLOCTEXT("""", ""ItemTable_82024_Name"", ""Mammoth Head"")"
82025,"NSLOCTEXT("""", ""ItemTable_82025_Name"", ""Mountain Goat Trophy"")"
82026,"NSLOCTEXT("""", ""ItemTable_82026_Name"", ""Mountain Goat Head"")"
82027,"NSLOCTEXT("""", ""ItemTable_82027_Name"", ""Wild Boar Trophy"")"
82028,"NSLOCTEXT("""", ""ItemTable_82028_Name"", ""Wild Boar Head"")"
82030,"NSLOCTEXT("""", ""ItemTable_82030_Name"", ""Wolf Trophy"")"
82031,"NSLOCTEXT("""", ""ItemTable_82031_Name"", ""Wolf Head"")"
82032,"NSLOCTEXT("""", ""ItemTable_82032_Name"", ""Dire Wolf Trophy"")"
82033,"NSLOCTEXT("""", ""ItemTable_82033_Name"", ""Dire Wolf Head"")"
82034,"NSLOCTEXT("""", ""ItemTable_82034_Name"", ""Elk Trophy"")"
82035,"NSLOCTEXT("""", ""ItemTable_82035_Name"", ""Elk Head"")"
82036,"NSLOCTEXT("""", ""ItemTable_82036_Name"", ""Elk King Trophy"")"
82037,"NSLOCTEXT("""", ""ItemTable_82037_Name"", ""Brown Bear Trophy"")"
82038,"NSLOCTEXT("""", ""ItemTable_82038_Name"", ""Brown Bear Head"")"
82039,"NSLOCTEXT("""", ""ItemTable_82039_Name"", ""Panther Head"")"
82040,"NSLOCTEXT("""", ""ItemTable_82040_Name"", ""Panther Trophy"")"
82041,"NSLOCTEXT("""", ""ItemTable_82041_Name"", ""Sabretooth Head"")"
82042,"NSLOCTEXT("""", ""ItemTable_82042_Name"", ""Sabretooth Trophy"")"
82043,"NSLOCTEXT("""", ""ItemTable_82043_Name"", ""Red Dragon Head"")"
82044,"NSLOCTEXT("""", ""ItemTable_82044_Name"", ""Green Dragon Head"")"
82045,"NSLOCTEXT("""", ""ItemTable_82045_Name"", ""Red Dragon Trophy"")"
82046,"NSLOCTEXT("""", ""ItemTable_82046_Name"", ""Green Dragon Trophy"")"
82047,"NSLOCTEXT("""", ""ItemTable_82047_Name"", ""Shoebill Head"")"
82048,"NSLOCTEXT("""", ""ItemTable_82048_Name"", ""Demonic Spider Head"")"
82049,"NSLOCTEXT("""", ""ItemTable_82049_Name"", ""Salamander Head"")"
82050,"NSLOCTEXT("""", ""ItemTable_82050_Name"", ""Jaguar Head"")"
82051,"NSLOCTEXT("""", ""ItemTable_82051_Name"", ""Tiger Head"")"
82052,"NSLOCTEXT("""", ""ItemTable_82052_Name"", ""Gray Ape Head"")"
82053,"NSLOCTEXT("""", ""ItemTable_82053_Name"", ""Shoebill Trophy"")"
82054,"NSLOCTEXT("""", ""ItemTable_82054_Name"", ""Demon Spider Trophy"")"
82055,"NSLOCTEXT("""", ""ItemTable_82055_Name"", ""Salamander Trophy"")"
82056,"NSLOCTEXT("""", ""ItemTable_82056_Name"", ""Jaguar Trophy"")"
82057,"NSLOCTEXT("""", ""ItemTable_82057_Name"", ""Tiger Trophy"")"
82058,"NSLOCTEXT("""", ""ItemTable_82058_Name"", ""Gray Ape Trophy"")"
82059,"NSLOCTEXT("""", ""ItemTable_82059_Name"", ""Ugly Fish Trophy"")"
82060,"NSLOCTEXT("""", ""ItemTable_82060_Name"", ""Fish Trophy"")"
82061,"NSLOCTEXT("""", ""ItemTable_82061_Name"", ""Rare Fish Trophy"")"
82072,"NSLOCTEXT("""", ""ItemTable_82072_Name"", ""Shoebill Head"")"
82073,"NSLOCTEXT("""", ""ItemTable_82073_Name"", ""Shoebill Head"")"
82075,"NSLOCTEXT("""", ""ItemTable_82075_Name"", ""Shoebill Trophy"")"
82076,"NSLOCTEXT("""", ""ItemTable_82076_Name"", ""Shoebill Trophy"")"
82110,"NSLOCTEXT("""", ""ItemTable_82110_Name"", ""Taxidermied Yeti"")"
82111,"NSLOCTEXT("""", ""ItemTable_82111_Name"", ""Iron Plinth Display"")"
82112,"NSLOCTEXT("""", ""ItemTable_82112_Name"", ""Taxidermied Bat-demon"")"
82113,"NSLOCTEXT("""", ""ItemTable_82113_Name"", ""Taxidermied Bear"")"
82114,"NSLOCTEXT("""", ""ItemTable_82114_Name"", ""Taxidermied Boar"")"
82115,"NSLOCTEXT("""", ""ItemTable_82115_Name"", ""Taxidermied Crocodile"")"
82116,"NSLOCTEXT("""", ""ItemTable_82116_Name"", ""Taxidermied Deer"")"
82117,"NSLOCTEXT("""", ""ItemTable_82117_Name"", ""Taxidermied Elk"")"
82118,"NSLOCTEXT("""", ""ItemTable_82118_Name"", ""Taxidermied Elk King"")"
82119,"NSLOCTEXT("""", ""ItemTable_82119_Name"", ""Taxidermied Gazelle"")"
82120,"NSLOCTEXT("""", ""ItemTable_82120_Name"", ""Taxidermied Mountain Goat"")"
82121,"NSLOCTEXT("""", ""ItemTable_82121_Name"", ""Taxidermied Gorilla"")"
82122,"NSLOCTEXT("""", ""ItemTable_82122_Name"", ""Taxidermied Hyena"")"
82123,"NSLOCTEXT("""", ""ItemTable_82123_Name"", ""Taxidermied Imp"")"
82124,"NSLOCTEXT("""", ""ItemTable_82124_Name"", ""Taxidermied Jaguar"")"
82125,"NSLOCTEXT("""", ""ItemTable_82125_Name"", ""Taxidermied Shoebill"")"
82126,"NSLOCTEXT("""", ""ItemTable_82126_Name"", ""Taxidermied Shaleback"")"
82127,"NSLOCTEXT("""", ""ItemTable_82127_Name"", ""Taxidermied Komodo"")"
82128,"NSLOCTEXT("""", ""ItemTable_82128_Name"", ""Taxidermied Kudo"")"
82129,"NSLOCTEXT("""", ""ItemTable_82129_Name"", ""Taxidermied Lion"")"
82130,"NSLOCTEXT("""", ""ItemTable_82130_Name"", ""Taxidermied Sand Reaper"")"
82131,"NSLOCTEXT("""", ""ItemTable_82131_Name"", ""Taxidermied Ostrich"")"
82132,"NSLOCTEXT("""", ""ItemTable_82132_Name"", ""Taxidermied Panther"")"
82133,"NSLOCTEXT("""", ""ItemTable_82133_Name"", ""Taxidermied Rocknose"")"
82134,"NSLOCTEXT("""", ""ItemTable_82134_Name"", ""Taxidermied Sabretooth"")"
82135,"NSLOCTEXT("""", ""ItemTable_82135_Name"", ""Taxidermied Scorpion"")"
82136,"NSLOCTEXT("""", ""ItemTable_82136_Name"", ""Taxidermied Spider"")"
82137,"NSLOCTEXT("""", ""ItemTable_82137_Name"", ""Taxidermied Salamander"")"
82138,"NSLOCTEXT("""", ""ItemTable_82138_Name"", ""Taxidermied Tiger"")"
82139,"NSLOCTEXT("""", ""ItemTable_82139_Name"", ""Taxidermied Wolf"")"
83000,"NSLOCTEXT("""", ""ItemTable_83000_Name"", ""Decorative Metal skull"")"
83001,"NSLOCTEXT("""", ""ItemTable_83001_Name"", ""Kinscourge Statue"")"
83002,"NSLOCTEXT("""", ""ItemTable_83002_Name"", ""Serpentmen Statue"")"
83003,"NSLOCTEXT("""", ""ItemTable_83003_Name"", ""Serpentmen Statue"")"
83004,"NSLOCTEXT("""", ""ItemTable_83004_Name"", ""Serpentmen Statue"")"
83005,"NSLOCTEXT("""", ""ItemTable_83005_Name"", ""Serpentmen Statue"")"
83006,"NSLOCTEXT("""", ""ItemTable_83006_Name"", ""Serpentmen Statue"")"
83007,"NSLOCTEXT("""", ""ItemTable_83007_Name"", ""Improved Furnace (Kiln)"")"
88884,"NSLOCTEXT("""", ""ItemTable_88884_Name"", ""Bone Pile 1"")"
88885,"NSLOCTEXT("""", ""ItemTable_88885_Name"", ""Bone Pile 2"")"
88887,"NSLOCTEXT("""", ""ItemTable_88887_Name"", ""Impaled Skull"")"
88888,"NSLOCTEXT("""", ""ItemTable_88888_Name"", ""Impaled Skull"")"
88889,"NSLOCTEXT("""", ""ItemTable_88889_Name"", ""Impaled Skull"")"
88890,"NSLOCTEXT("""", ""ItemTable_88890_Name"", ""Weathered Skull"")"
88891,"NSLOCTEXT("""", ""ItemTable_88891_Name"", ""Shaleback Hatchling Shell"")"
88892,"NSLOCTEXT("""", ""ItemTable_88892_Name"", ""Impaled Skull"")"
88893,"NSLOCTEXT("""", ""ItemTable_88893_Name"", ""Vanir Totem"")"
88894,"NSLOCTEXT("""", ""ItemTable_88894_Name"", ""Vanir Totem"")"
88895,"NSLOCTEXT("""", ""ItemTable_88895_Name"", ""Vanir Totem"")"
88896,"NSLOCTEXT("""", ""ItemTable_88896_Name"", ""Vanir Totem"")"
88897,"NSLOCTEXT("""", ""ItemTable_88897_Name"", ""Stygian Earthenware Jug"")"
88898,"NSLOCTEXT("""", ""ItemTable_88898_Name"", ""Stygian Earthenware Jug"")"
88899,"NSLOCTEXT("""", ""ItemTable_88899_Name"", ""Folding Screen"")"
88900,"NSLOCTEXT("""", ""ItemTable_88900_Name"", ""Stygian Table"")"
88901,"NSLOCTEXT("""", ""ItemTable_88901_Name"", ""Round Stygian Table"")"
88902,"NSLOCTEXT("""", ""ItemTable_88902_Name"", ""Triple-Slot Weapon Display Rack"")"
88903,"NSLOCTEXT("""", ""ItemTable_88903_Name"", ""Single-Slot Weapon Display Rack"")"
88904,"NSLOCTEXT("""", ""ItemTable_88904_Name"", ""Shield Display Rack"")"
89001,"NSLOCTEXT("""", ""ItemTable_89001_Name"", ""Campfire"")"
89010,"NSLOCTEXT("""", ""ItemTable_89010_Name"", ""Bonfire"")"
89011,"NSLOCTEXT("""", ""ItemTable_89011_Name"", ""Large Campfire"")"
89101,"NSLOCTEXT("""", ""ItemTable_89101_Name"", ""Furnace"")"
89102,"NSLOCTEXT("""", ""ItemTable_89102_Name"", ""Improved Furnace"")"
89103,"NSLOCTEXT("""", ""ItemTable_89103_Name"", ""Firebowl Cauldron"")"
89104,"NSLOCTEXT("""", ""ItemTable_89104_Name"", ""Tannery"")"
89105,"NSLOCTEXT("""", ""ItemTable_89105_Name"", ""Improved Tannery"")"
89106,"NSLOCTEXT("""", ""ItemTable_89106_Name"", ""Improved Firebowl Cauldron"")"
89201,"NSLOCTEXT("""", ""ItemTable_89201_Name"", ""Armorer\'s Bench"")"
89301,"NSLOCTEXT("""", ""ItemTable_89301_Name"", ""Blacksmith\'s Bench"")"
89302,"NSLOCTEXT("""", ""ItemTable_89302_Name"", ""Improved Blacksmith\'s Bench"")"
89401,"NSLOCTEXT("""", ""ItemTable_89401_Name"", ""Carpenter\'s Bench"")"
89402,"NSLOCTEXT("""", ""ItemTable_89402_Name"", ""Improved Carpenter\'s Bench"")"
89801,"NSLOCTEXT("""", ""ItemTable_89801_Name"", ""Siege Foundation"")"
89811,"NSLOCTEXT("""", ""ItemTable_89811_Name"", ""Trebuchet Base"")"
89812,"NSLOCTEXT("""", ""ItemTable_89812_Name"", ""Trebuchet Frame"")"
89813,"NSLOCTEXT("""", ""ItemTable_89813_Name"", ""Trebuchet"")"
89851,"NSLOCTEXT("""", ""ItemTable_89851_Name"", ""Siege Boulder"")"
89852,"NSLOCTEXT("""", ""ItemTable_89852_Name"", ""Demon-Fire Barrage"")"
89853,"NSLOCTEXT("""", ""ItemTable_89853_Name"", ""XX_Rotting Corpse"")"
89911,"NSLOCTEXT("""", ""ItemTable_89911_Name"", ""Lesser Wheel of Pain"")"
89912,"NSLOCTEXT("""", ""ItemTable_89912_Name"", ""Wheel of Pain"")"
89913,"NSLOCTEXT("""", ""ItemTable_89913_Name"", ""Greater Wheel of Pain"")"
89919,"NSLOCTEXT("""", ""ItemTable_89919_Name"", ""XX_Wheel of Pain Instant DEV"")"
90000,"NSLOCTEXT("""", ""ItemTable_90000_Name"", ""Map-Room"")"
90001,"NSLOCTEXT("""", ""ItemTable_90001_Name"", ""Sandstone Foundation"")"
90002,"NSLOCTEXT("""", ""ItemTable_90002_Name"", ""Sandstone Wall"")"
90003,"NSLOCTEXT("""", ""ItemTable_90003_Name"", ""Sandstone Ceiling"")"
90004,"NSLOCTEXT("""", ""ItemTable_90004_Name"", ""Sandstone Doorframe"")"
90005,"NSLOCTEXT("""", ""ItemTable_90005_Name"", ""Sandstone Stairs"")"
90006,"NSLOCTEXT("""", ""ItemTable_90006_Name"", ""Sandstone Wedge"")"
90007,"NSLOCTEXT("""", ""ItemTable_90007_Name"", ""Sandstone Frame"")"
90008,"NSLOCTEXT("""", ""ItemTable_90008_Name"", ""Simple Wooden Door"")"
90009,"NSLOCTEXT("""", ""ItemTable_90009_Name"", ""Sandstone Pillar"")"
90010,"NSLOCTEXT("""", ""ItemTable_90010_Name"", ""Sandstone Fence"")"
90011,"NSLOCTEXT("""", ""ItemTable_90011_Name"", ""Sandstone Wedge Foundation"")"
90013,"NSLOCTEXT("""", ""ItemTable_90013_Name"", ""Thatch Sloped Roof"")"
90014,"NSLOCTEXT("""", ""ItemTable_90014_Name"", ""Thatch Wedge Sloped Roof"")"
90015,"NSLOCTEXT("""", ""ItemTable_90015_Name"", ""Left-sloping Sandstone Wall"")"
90017,"NSLOCTEXT("""", ""ItemTable_90017_Name"", ""Right-sloping Sandstone Wall"")"
90018,"NSLOCTEXT("""", ""ItemTable_90018_Name"", ""Inverted Thatch Wedge Sloped Roof"")"
90020,"NSLOCTEXT("""", ""ItemTable_90020_Name"", ""Sandstone Fence Foundation"")"
90023,"NSLOCTEXT("""", ""ItemTable_90023_Name"", ""Thatch Sloped Roof Corner"")"
90024,"NSLOCTEXT("""", ""ItemTable_90024_Name"", ""Wooden Sloped Roof Corner"")"
90025,"NSLOCTEXT("""", ""ItemTable_90025_Name"", ""Reinforced Wooden Sloped Roof Corner"")"
90026,"NSLOCTEXT("""", ""ItemTable_90026_Name"", ""Inverted Thatch Sloped Roof Corner"")"
90027,"NSLOCTEXT("""", ""ItemTable_90027_Name"", ""Inverted Wooden Sloped Roof Corner"")"
90028,"NSLOCTEXT("""", ""ItemTable_90028_Name"", ""Inverted Reinforced Wooden Sloped Roof Corner"")"
90029,"NSLOCTEXT("""", ""ItemTable_90029_Name"", ""Thatch Rooftop End"")"
90030,"NSLOCTEXT("""", ""ItemTable_90030_Name"", ""Wooden Rooftop End"")"
90031,"NSLOCTEXT("""", ""ItemTable_90031_Name"", ""Reinforced Wooden Rooftop End"")"
90032,"NSLOCTEXT("""", ""ItemTable_90032_Name"", ""Thatch Rooftop"")"
90033,"NSLOCTEXT("""", ""ItemTable_90033_Name"", ""Wooden Rooftop"")"
90034,"NSLOCTEXT("""", ""ItemTable_90034_Name"", ""Reinforced Wooden Rooftop"")"
90035,"NSLOCTEXT("""", ""ItemTable_90035_Name"", ""Thatch Rooftop Corner"")"
90036,"NSLOCTEXT("""", ""ItemTable_90036_Name"", ""Wooden Rooftop Corner"")"
90037,"NSLOCTEXT("""", ""ItemTable_90037_Name"", ""Reinforced Wooden Rooftop Corner"")"
90038,"NSLOCTEXT("""", ""ItemTable_90038_Name"", ""Thatch Rooftop Junction"")"
90039,"NSLOCTEXT("""", ""ItemTable_90039_Name"", ""Wooden Rooftop Junction"")"
90040,"NSLOCTEXT("""", ""ItemTable_90040_Name"", ""Reinforced Wooden Rooftop Junction"")"
90041,"NSLOCTEXT("""", ""ItemTable_90041_Name"", ""Thatch Rooftop Intersection"")"
90042,"NSLOCTEXT("""", ""ItemTable_90042_Name"", ""Wooden Rooftop Intersection"")"
90043,"NSLOCTEXT("""", ""ItemTable_90043_Name"", ""Reinforced Wooden Rooftop Intersection"")"
90044,"NSLOCTEXT("""", ""ItemTable_90044_Name"", ""Thatch Rooftop Cap"")"
90045,"NSLOCTEXT("""", ""ItemTable_90045_Name"", ""Wooden Rooftop Cap"")"
90046,"NSLOCTEXT("""", ""ItemTable_90046_Name"", ""Reinforced Wooden Rooftop Cap"")"
90047,"NSLOCTEXT("""", ""ItemTable_90047_Name"", ""Thatched Awning"")"
90048,"NSLOCTEXT("""", ""ItemTable_90048_Name"", ""Thatched Awning Corner"")"
90049,"NSLOCTEXT("""", ""ItemTable_90049_Name"", ""Insulated Wooden Sloped Roof Corner"")"
90050,"NSLOCTEXT("""", ""ItemTable_90050_Name"", ""Black Ice-Reinforced Sloped Roof Corner"")"
90051,"NSLOCTEXT("""", ""ItemTable_90051_Name"", ""Inverted Insulated Wooden Sloped Roof Corner"")"
90052,"NSLOCTEXT("""", ""ItemTable_90052_Name"", ""Inverted Black Ice-Reinforced Sloped Roof Corner"")"
90053,"NSLOCTEXT("""", ""ItemTable_90053_Name"", ""Insulated Wood Rooftop End"")"
90054,"NSLOCTEXT("""", ""ItemTable_90054_Name"", ""Black Ice-Reinforced Rooftop End"")"
90055,"NSLOCTEXT("""", ""ItemTable_90055_Name"", ""Insulated Wood Rooftop"")"
90056,"NSLOCTEXT("""", ""ItemTable_90056_Name"", ""Black Ice-Reinforced Rooftop"")"
90057,"NSLOCTEXT("""", ""ItemTable_90057_Name"", ""Insulated Wood Rooftop Corner"")"
90058,"NSLOCTEXT("""", ""ItemTable_90058_Name"", ""Black Ice-Reinforced Rooftop Corner"")"
90059,"NSLOCTEXT("""", ""ItemTable_90059_Name"", ""Insulated Wood Rooftop Junction"")"
90060,"NSLOCTEXT("""", ""ItemTable_90060_Name"", ""Black Ice-Reinforced Rooftop Junction"")"
90061,"NSLOCTEXT("""", ""ItemTable_90061_Name"", ""Insulated Wood Rooftop Intersection"")"
90062,"NSLOCTEXT("""", ""ItemTable_90062_Name"", ""Black Ice-Reinforced Rooftop Intersection"")"
90063,"NSLOCTEXT("""", ""ItemTable_90063_Name"", ""Insulated Wood Rooftop Cap"")"
90064,"NSLOCTEXT("""", ""ItemTable_90064_Name"", ""Black Ice-Reinforced Rooftop Cap"")"
90065,"NSLOCTEXT("""", ""ItemTable_90065_Name"", ""Wooden Awning"")"
90066,"NSLOCTEXT("""", ""ItemTable_90066_Name"", ""Wooden Awning Corner"")"
90067,"NSLOCTEXT("""", ""ItemTable_90067_Name"", ""Reinforced Wooden Awning"")"
90068,"NSLOCTEXT("""", ""ItemTable_90068_Name"", ""Reinforced Wooden Awning Corner"")"
90069,"NSLOCTEXT("""", ""ItemTable_90069_Name"", ""Sandstone Stairs Corner"")"
90070,"NSLOCTEXT("""", ""ItemTable_90070_Name"", ""Stonebrick Stairs Corner"")"
90071,"NSLOCTEXT("""", ""ItemTable_90071_Name"", ""Reinforced Stone Stairs Corner"")"
90072,"NSLOCTEXT("""", ""ItemTable_90072_Name"", ""Insulated Wooden Stairs Corner"")"
90073,"NSLOCTEXT("""", ""ItemTable_90073_Name"", ""Black Ice-Reinforced Wooden Stairs Corner"")"
90074,"NSLOCTEXT("""", ""ItemTable_90074_Name"", ""Insulated Wood Awning"")"
90075,"NSLOCTEXT("""", ""ItemTable_90075_Name"", ""Insulated Wood Awning Corner"")"
90076,"NSLOCTEXT("""", ""ItemTable_90076_Name"", ""Black Ice-Reinforced Awning"")"
90077,"NSLOCTEXT("""", ""ItemTable_90077_Name"", ""Black Ice-Reinforced Awning Corner"")"
90078,"NSLOCTEXT("""", ""ItemTable_90078_Name"", ""Stonebrick Stairs"")"
90079,"NSLOCTEXT("""", ""ItemTable_90079_Name"", ""Reinforced Stone Stairs"")"
90080,"NSLOCTEXT("""", ""ItemTable_90080_Name"", ""Insulated Wooden Stairs"")"
90081,"NSLOCTEXT("""", ""ItemTable_90081_Name"", ""Black Ice-Reinforced Wooden Stairs"")"
90101,"NSLOCTEXT("""", ""ItemTable_90101_Name"", ""Stonebrick Foundation"")"
90102,"NSLOCTEXT("""", ""ItemTable_90102_Name"", ""Stonebrick Wall"")"
90103,"NSLOCTEXT("""", ""ItemTable_90103_Name"", ""Stonebrick Ceiling"")"
90104,"NSLOCTEXT("""", ""ItemTable_90104_Name"", ""Stonebrick Doorframe"")"
90105,"NSLOCTEXT("""", ""ItemTable_90105_Name"", ""Stonebrick Stairs (rail)"")"
90106,"NSLOCTEXT("""", ""ItemTable_90106_Name"", ""Stonebrick Wedge"")"
90107,"NSLOCTEXT("""", ""ItemTable_90107_Name"", ""Stonebrick Frame"")"
90108,"NSLOCTEXT("""", ""ItemTable_90108_Name"", ""Reinforced Wooden Door"")"
90109,"NSLOCTEXT("""", ""ItemTable_90109_Name"", ""Stonebrick Pillar"")"
90110,"NSLOCTEXT("""", ""ItemTable_90110_Name"", ""Stonebrick Fence"")"
90111,"NSLOCTEXT("""", ""ItemTable_90111_Name"", ""Stonebrick Wedge Foundation"")"
90113,"NSLOCTEXT("""", ""ItemTable_90113_Name"", ""Wooden Sloped Roof"")"
90114,"NSLOCTEXT("""", ""ItemTable_90114_Name"", ""Wooden Wedge Sloped Roof"")"
90115,"NSLOCTEXT("""", ""ItemTable_90115_Name"", ""Left-sloping Stonebrick Wall"")"
90117,"NSLOCTEXT("""", ""ItemTable_90117_Name"", ""Right-sloping Stonebrick Wall"")"
90118,"NSLOCTEXT("""", ""ItemTable_90118_Name"", ""Inverted Wooden Wedge Sloped Roof"")"
90120,"NSLOCTEXT("""", ""ItemTable_90120_Name"", ""Stonebrick Fence Foundation"")"
90121,"NSLOCTEXT("""", ""ItemTable_90121_Name"", ""Stonebrick Gateway"")"
90122,"NSLOCTEXT("""", ""ItemTable_90122_Name"", ""Stonebrick Gate"")"
90201,"NSLOCTEXT("""", ""ItemTable_90201_Name"", ""Reinforced Stone Foundation"")"
90202,"NSLOCTEXT("""", ""ItemTable_90202_Name"", ""Reinforced Stone Wall"")"
90203,"NSLOCTEXT("""", ""ItemTable_90203_Name"", ""Reinforced Stone Ceiling"")"
90204,"NSLOCTEXT("""", ""ItemTable_90204_Name"", ""Reinforced Stone Doorframe"")"
90205,"NSLOCTEXT("""", ""ItemTable_90205_Name"", ""Reinforced Stone Stairs (rail)"")"
90206,"NSLOCTEXT("""", ""ItemTable_90206_Name"", ""Reinforced Stone Wedge"")"
90207,"NSLOCTEXT("""", ""ItemTable_90207_Name"", ""Reinforced Stone Frame"")"
90208,"NSLOCTEXT("""", ""ItemTable_90208_Name"", ""Heavy Reinforced Door"")"
90209,"NSLOCTEXT("""", ""ItemTable_90209_Name"", ""Reinforced Stone Pillar"")"
90210,"NSLOCTEXT("""", ""ItemTable_90210_Name"", ""Reinforced Stone Fence"")"
90211,"NSLOCTEXT("""", ""ItemTable_90211_Name"", ""Reinforced Stone Wedge Foundation"")"
90213,"NSLOCTEXT("""", ""ItemTable_90213_Name"", ""Tiled Sloped Roof"")"
90214,"NSLOCTEXT("""", ""ItemTable_90214_Name"", ""Tiled Wedge Sloped Roof"")"
90215,"NSLOCTEXT("""", ""ItemTable_90215_Name"", ""Left-sloping Reinforced Stone Wall"")"
90217,"NSLOCTEXT("""", ""ItemTable_90217_Name"", ""Right-sloping Reinforced Stone Wall"")"
90218,"NSLOCTEXT("""", ""ItemTable_90218_Name"", ""Inverted Tiled Wedge Sloped Roof"")"
90220,"NSLOCTEXT("""", ""ItemTable_90220_Name"", ""Reinforced Stone Fence Foundation"")"
90221,"NSLOCTEXT("""", ""ItemTable_90221_Name"", ""Reinforced Stone Gateway"")"
90222,"NSLOCTEXT("""", ""ItemTable_90222_Name"", ""Reinforced Stone Gate"")"
90223,"NSLOCTEXT("""", ""ItemTable_90223_Name"", ""Reinforced Stone Crenelated Wall"")"
90224,"NSLOCTEXT("""", ""ItemTable_90224_Name"", ""Drawbridge"")"
90225,"NSLOCTEXT("""", ""ItemTable_90225_Name"", ""Elevator Vertical"")"
90226,"NSLOCTEXT("""", ""ItemTable_90226_Name"", ""Elevator Horizontal"")"
90227,"NSLOCTEXT("""", ""ItemTable_90227_Name"", ""Siege Cauldron"")"
90229,"NSLOCTEXT("""", ""ItemTable_90229_Name"", ""Heavy Reinforced Door"")"
90230,"NSLOCTEXT("""", ""ItemTable_90230_Name"", ""Heavy Reinforced Door"")"
90231,"NSLOCTEXT("""", ""ItemTable_90231_Name"", ""Reinforced Hatch Door"")"
90243,"NSLOCTEXT("""", ""ItemTable_90243_Name"", ""Insulated Wooden Foundation"")"
90244,"NSLOCTEXT("""", ""ItemTable_90244_Name"", ""Insulated Wooden Wall"")"
90245,"NSLOCTEXT("""", ""ItemTable_90245_Name"", ""Insulated Wooden Ceiling"")"
90246,"NSLOCTEXT("""", ""ItemTable_90246_Name"", ""Insulated Wooden Doorframe"")"
90247,"NSLOCTEXT("""", ""ItemTable_90247_Name"", ""Insulated Wooden Stairs (rail)"")"
90248,"NSLOCTEXT("""", ""ItemTable_90248_Name"", ""Insulated Wooden Wedge"")"
90249,"NSLOCTEXT("""", ""ItemTable_90249_Name"", ""Insulated Wooden Frame"")"
90250,"NSLOCTEXT("""", ""ItemTable_90250_Name"", ""Insulated Wooden Door"")"
90251,"NSLOCTEXT("""", ""ItemTable_90251_Name"", ""Insulated Wooden Pillar"")"
90252,"NSLOCTEXT("""", ""ItemTable_90252_Name"", ""Insulated Wooden Fence"")"
90253,"NSLOCTEXT("""", ""ItemTable_90253_Name"", ""Insulated Wooden Wedge Foundation"")"
90254,"NSLOCTEXT("""", ""ItemTable_90254_Name"", ""Tiled Sloped Insulated Wooden Roof"")"
90255,"NSLOCTEXT("""", ""ItemTable_90255_Name"", ""Tiled Wedge Insulated Wooden Sloped Roof"")"
